datetimestamp,gameid,x_cord,y_cord,points,direction,speed
2019-09-24 16:29:58,19,64,87,612,87,2
2019-04-16 20:52:15,26,77,39,266,157,3
2019-12-21 18:41:06,14,88,84,710,295,9
2019-10-06 02:36:44,11,32,93,41,151,6
2019-05-16 04:25:59,74,79,83,635,148,1
2019-04-04 14:54:56,54,45,74,557,140,6
2019-07-16 14:24:34,57,57,69,336,304,6
2019-08-05 18:23:06,54,96,68,656,46,6
2019-03-30 19:25:09,29,55,51,640,9,7
2019-07-28 09:54:01,94,10,53,956,68,6
2019-03-19 03:32:15,37,69,88,551,220,6
2019-05-07 15:36:19,24,55,85,130,11,9
2019-12-17 15:11:02,75,38,72,824,153,5
2019-04-11 00:14:40,29,85,81,307,279,5
2019-12-12 01:31:43,40,35,64,533,19,4
2019-02-06 14:39:11,37,65,94,889,52,3
2019-08-22 01:28:27,40,30,58,898,207,8
2019-01-09 21:52:44,68,42,97,172,126,2
2019-01-07 23:25:57,66,87,46,91,227,0
2019-03-31 17:09:52,19,37,46,990,194,1
2019-09-14 15:51:32,34,19,90,992,311,1
2019-09-02 20:32:59,12,80,91,865,229,8
2019-02-26 21:20:14,20,48,26,372,129,8
2019-12-10 14:09:53,30,25,77,835,250,5
2019-04-23 03:38:38,28,61,56,32,180,8
2019-01-21 22:36:02,58,64,70,213,129,1
2019-01-15 05:51:26,99,45,49,154,173,1
2019-03-05 18:33:00,28,42,45,914,75,0
2019-04-05 19:42:04,85,92,27,671,72,0
2019-06-13 08:29:47,92,18,78,766,212,6
2019-01-08 15:03:05,27,59,30,72,292,5
2019-12-26 09:50:56,36,58,91,255,0,4
2019-01-28 08:26:29,98,70,89,138,167,2
2019-05-17 07:02:34,20,90,51,883,132,6
2019-03-27 13:29:31,74,87,80,461,128,6
2019-01-13 14:34:14,19,74,23,726,191,7
2019-04-16 18:05:45,48,53,50,632,356,9
2019-09-14 09:50:02,17,93,46,230,94,8
2019-09-21 12:57:37,73,43,94,459,226,6
2019-10-02 10:45:18,44,41,86,527,357,6
2019-05-25 20:11:58,33,48,71,952,12,0
2019-12-10 07:00:24,62,52,25,447,194,3
2019-04-03 15:13:08,0,53,61,746,20,0
2019-03-08 20:06:45,92,96,97,935,143,4
2019-05-01 06:57:25,92,74,97,853,207,8
2019-04-04 03:44:22,71,75,97,479,15,0
2019-02-03 15:03:08,62,89,67,360,3,6
2019-01-31 11:04:30,46,47,94,252,267,4
2019-08-27 00:44:10,34,82,76,719,144,6
2019-04-10 03:41:45,13,25,90,486,62,7
2019-04-17 12:43:33,33,83,58,763,108,6
2019-01-20 17:30:16,26,22,54,185,151,6
2019-04-09 14:15:18,11,87,98,426,274,8
2019-05-01 14:59:30,26,75,75,34,227,9
2019-12-20 16:03:26,38,47,48,775,30,3
2019-03-18 22:07:06,94,78,75,139,142,5
2019-10-01 19:42:38,37,60,92,159,31,6
2019-04-01 06:31:23,50,84,61,276,342,7
2019-03-05 23:02:43,87,43,64,210,195,6
2019-04-06 00:26:37,2,52,52,623,342,0
2019-10-17 16:07:50,92,30,51,207,119,9
2019-12-13 11:33:45,37,67,76,315,306,6
2019-01-09 01:00:23,26,86,65,612,24,4
2019-08-08 09:45:43,1,54,71,871,193,6
2019-03-13 11:53:51,34,46,71,589,22,7
2019-12-11 05:34:37,16,58,52,520,353,6
2019-04-28 21:17:27,90,79,79,132,55,2
2019-01-02 10:14:38,97,35,82,258,215,7
2019-04-24 01:29:10,82,76,95,322,128,5
2019-12-06 16:32:15,56,7,15,93,339,0
2019-02-07 19:34:08,13,16,62,155,351,5
2019-03-11 17:59:15,87,48,22,582,96,8
2019-02-10 01:47:26,0,27,54,970,292,4
2019-11-11 18:25:11,26,82,98,552,19,9
2019-11-03 08:58:29,47,82,71,846,358,5
2019-01-11 16:01:33,47,87,21,608,242,2
2019-12-22 08:09:18,77,83,86,194,257,8
2019-10-01 02:14:15,69,47,34,54,342,0
2019-02-16 06:59:14,48,56,76,351,157,6
2019-05-29 12:59:38,43,76,85,331,259,5
2019-07-26 18:01:28,35,45,56,471,229,0
2019-01-14 14:26:31,9,75,90,620,286,8
2019-10-02 14:16:14,11,50,77,45,167,2
2019-01-07 09:05:56,87,59,96,841,19,7
2019-10-18 07:40:33,51,71,86,425,215,9
2019-10-03 17:25:25,17,86,32,221,308,8
2019-12-31 16:19:32,80,56,88,231,137,6
2019-03-09 11:25:56,73,83,53,308,8,8
2019-03-21 08:08:20,74,62,89,271,145,5
2019-06-06 02:28:54,26,70,47,135,356,7
2019-09-15 07:54:51,22,51,74,172,142,1
2019-06-30 00:19:08,20,49,89,749,6,6
2019-09-15 10:26:35,64,24,42,438,148,5
2019-08-04 05:24:28,89,85,87,931,199,5
2019-04-21 15:17:35,70,74,81,819,120,7
2019-06-18 16:11:32,60,88,53,714,184,5
2019-07-18 18:42:44,8,88,56,653,113,7
2019-09-04 01:52:43,83,45,59,346,306,0
2019-01-26 16:28:25,46,90,89,981,29,8
2019-12-18 02:50:10,39,93,78,497,255,9
2019-05-17 02:47:43,7,72,49,123,254,1
2019-03-06 06:04:29,76,21,98,108,219,6
2019-05-24 05:57:29,84,82,94,18,72,0
2019-05-22 12:41:06,55,81,56,911,143,2
2019-04-02 22:33:41,67,96,95,969,270,5
2019-01-12 14:25:41,83,81,53,179,208,3
2019-04-11 11:54:50,46,82,75,94,133,5
2019-10-17 22:31:28,60,53,94,5,76,1
2019-11-01 18:39:01,42,54,25,575,156,1
2019-04-16 21:17:09,49,71,64,113,210,7
2019-07-01 05:58:41,92,80,55,417,62,3
2019-07-09 17:10:07,78,45,70,731,359,0
2019-01-10 22:11:09,55,66,59,611,122,2
2019-06-13 16:42:36,88,44,68,233,298,1
2019-07-22 00:59:01,85,83,71,76,6,3
2019-09-23 23:41:10,24,72,67,482,129,4
2019-07-02 02:04:31,23,71,85,147,33,7
2019-12-05 19:40:46,47,74,36,907,109,3
2019-10-31 14:44:35,59,59,52,414,27,2
2019-05-22 20:07:44,46,79,89,265,351,3
2019-03-16 06:46:32,17,29,21,481,69,0
2019-03-11 04:12:42,26,33,87,245,79,3
2019-06-21 21:13:36,24,83,95,591,67,7
2019-11-21 16:13:19,91,88,46,917,210,7
2019-06-10 15:19:40,52,76,22,803,45,1
2019-07-30 05:02:36,63,25,74,261,151,9
2019-10-18 06:11:54,35,55,38,117,10,8
2019-07-07 12:58:28,78,86,88,295,225,6
2019-04-03 08:06:54,68,66,87,212,132,2
2019-02-21 13:31:51,36,44,79,557,47,5
2019-08-14 11:27:36,27,28,50,683,198,9
2019-09-03 00:24:49,51,78,94,51,316,5
2019-06-15 02:30:31,78,41,75,32,331,1
2019-03-06 21:48:31,13,76,57,86,87,4
2019-04-11 20:58:17,77,93,21,958,83,0
2019-09-22 07:01:49,22,72,88,286,252,8
2019-11-13 16:11:16,42,86,45,868,143,0
2019-01-01 16:11:07,48,87,17,438,2,8
2019-08-29 16:17:58,28,71,84,687,24,4
2019-08-14 12:17:19,14,55,31,867,309,5
2019-08-22 21:30:35,83,68,84,918,194,1
2019-08-24 19:25:55,8,90,58,455,345,1
2019-01-10 11:49:28,15,75,72,498,65,9
2019-11-25 16:26:17,51,84,36,224,224,4
2019-12-08 03:37:48,80,73,64,288,86,7
2019-12-13 08:43:01,47,88,83,550,334,6
2019-05-19 05:00:24,8,68,67,304,288,9
2019-07-15 00:39:58,43,66,36,908,197,4
2019-10-23 19:02:17,90,89,83,87,124,4
2019-09-15 15:49:49,72,36,63,175,180,3
2019-03-08 23:04:56,79,17,39,593,352,5
2019-04-15 18:06:59,55,81,29,176,124,5
2019-08-23 04:31:17,67,73,28,69,116,9
2019-09-25 09:55:23,99,81,52,672,78,0
2019-06-05 16:42:29,50,50,82,584,118,5
2019-05-31 05:45:46,98,30,64,148,239,5
2019-04-13 14:16:01,17,62,98,80,91,0
2019-11-27 06:26:46,63,28,58,10,279,5
2019-09-14 10:29:22,95,50,45,807,24,4
2019-02-11 17:56:10,57,64,85,447,88,6
2019-11-16 08:47:56,28,88,87,159,302,2
2019-04-03 17:32:23,7,46,90,458,147,3
2019-12-10 03:43:01,88,73,98,468,155,3
2019-08-21 22:40:00,75,82,53,368,263,4
2019-08-07 23:28:15,84,81,93,479,203,8
2019-05-16 10:58:59,91,68,96,771,173,9
2019-12-16 11:35:03,61,20,52,846,294,6
2019-11-08 19:54:04,72,44,65,505,301,2
2019-12-31 18:38:27,42,94,81,553,81,6
2019-08-04 04:16:00,48,66,73,438,163,4
2019-12-01 10:15:43,97,32,98,983,299,4
2019-04-06 20:18:44,35,52,27,295,91,6
2019-01-22 13:23:40,14,35,78,477,201,4
2019-03-09 12:14:54,27,85,24,528,269,9
2019-04-15 10:51:07,2,74,93,316,87,0
2019-06-04 12:02:49,5,92,90,910,214,4
2019-10-13 16:03:08,98,69,67,318,11,2
2019-05-28 10:13:07,30,93,39,702,242,3
2019-03-22 08:28:01,68,47,71,116,216,2
2019-11-15 03:00:46,64,55,63,443,192,2
2019-09-23 11:45:43,94,94,77,326,284,8
2019-06-18 12:08:39,76,72,86,796,63,9
2019-04-19 16:54:42,31,85,46,440,240,5
2019-01-17 12:31:18,59,55,74,594,346,2
2019-01-25 08:31:50,56,82,33,23,263,7
2019-03-26 06:55:58,43,94,78,801,337,6
2019-10-31 23:26:09,77,82,25,20,97,1
2019-09-25 22:04:41,17,87,75,323,188,7
2019-11-05 07:59:04,59,62,92,130,215,1
2019-02-26 13:01:48,81,83,35,114,216,3
2019-06-29 05:32:25,53,81,87,492,39,2
2019-11-21 08:34:34,66,38,89,425,158,0
2019-05-31 23:47:35,31,33,80,62,133,2
2019-09-18 21:58:04,15,49,70,817,26,2
2019-03-21 17:53:54,88,51,81,888,28,9
2019-10-17 18:08:52,94,33,88,978,92,5
2019-06-03 13:04:27,45,61,94,867,294,1
2019-05-11 21:42:42,59,81,82,873,47,5
2019-11-17 17:28:34,26,36,49,644,188,8
2019-02-17 17:04:22,56,9,85,689,11,1
2019-11-11 13:02:13,14,42,96,594,71,1
2019-03-19 02:52:18,73,77,75,257,66,9
2019-07-24 10:47:22,3,92,63,321,283,2
2019-04-02 15:37:02,67,85,82,148,224,6
2019-06-29 12:56:24,2,29,63,683,102,8
2019-12-12 16:29:45,82,28,81,5,161,8
2019-03-15 06:29:52,68,84,54,565,11,0
2019-10-12 21:33:43,88,70,22,511,104,1
2019-08-20 11:05:45,21,44,92,334,244,2
2019-08-09 19:07:47,24,64,64,255,245,7
2019-08-31 18:46:51,34,87,52,531,29,5
2019-05-07 10:07:21,9,49,83,336,126,9
2019-04-21 23:45:12,97,77,80,411,218,5
2019-10-26 09:01:14,81,48,93,386,256,0
2019-10-21 03:33:52,8,84,44,634,231,5
2019-02-16 16:08:16,33,35,54,488,299,0
2019-12-29 12:05:41,53,18,43,98,291,4
2019-06-24 13:55:51,10,57,31,757,1,0
2019-01-21 04:53:30,14,86,72,625,177,7
2019-04-10 15:56:05,82,9,88,130,78,0
2019-09-08 04:35:56,96,51,6,61,20,2
2019-01-29 17:17:56,69,14,88,8,315,1
2019-08-03 16:25:24,73,40,43,723,186,3
2019-09-17 21:00:57,10,44,98,600,64,9
2019-11-07 09:08:58,93,71,61,681,184,9
2019-12-28 14:37:13,9,75,71,417,8,8
2019-06-19 15:57:23,34,56,44,924,51,6
2019-03-12 00:14:33,43,30,12,877,337,9
2019-06-27 09:58:43,58,95,71,661,354,0
2019-09-01 15:08:14,41,93,83,84,230,2
2019-01-26 20:46:08,86,47,19,83,152,6
2019-01-30 11:22:12,2,54,60,6,127,7
2019-03-07 01:19:06,50,62,81,26,163,4
2019-05-22 02:07:48,64,61,87,341,118,5
2019-02-04 00:26:58,29,87,69,493,162,3
2019-03-05 10:38:54,75,51,88,33,213,8
2019-11-12 10:44:00,87,80,54,687,299,6
2019-04-26 01:25:49,27,75,83,923,350,6
2019-09-05 13:40:36,58,26,70,668,315,3
2019-10-27 11:34:06,22,70,80,407,166,4
2019-02-08 02:00:02,35,92,96,667,267,8
2019-04-21 07:14:51,15,56,24,34,20,8
2019-07-11 04:14:32,70,65,97,420,336,3
2019-02-14 14:01:19,24,65,75,301,322,5
2019-12-18 18:51:45,30,60,66,866,139,8
2019-06-11 00:06:37,82,51,77,987,202,5
2019-10-25 03:51:25,27,70,66,618,319,6
2019-08-22 07:26:16,59,87,82,549,258,3
2019-02-27 02:58:09,63,68,92,800,201,1
2019-04-13 14:29:35,42,44,60,796,249,2
2019-06-24 13:06:21,16,70,37,811,181,0
2019-07-05 15:37:44,3,81,45,567,252,7
2019-01-15 04:05:55,50,75,61,36,276,3
2019-01-02 07:01:50,52,72,65,87,311,7
2019-01-20 01:07:01,65,28,69,257,71,5
2019-12-12 01:56:57,19,92,20,15,157,0
2019-11-22 18:59:39,81,23,61,949,323,0
2019-05-03 03:44:32,62,49,44,187,184,3
2019-01-06 01:50:41,60,50,94,543,243,8
2019-07-25 22:32:29,57,96,88,939,249,4
2019-12-19 01:02:46,24,93,73,554,104,0
2019-06-29 04:39:40,24,39,69,684,72,2
2019-11-09 22:53:35,11,18,78,827,302,0
2019-07-04 04:46:13,50,85,96,425,4,1
2019-05-11 23:09:35,6,46,54,901,66,1
2019-03-11 23:46:53,22,63,15,917,278,5
2019-03-03 08:35:28,0,95,77,492,286,8
2019-11-08 19:31:51,81,62,85,1,211,5
2019-02-24 03:26:32,7,75,84,235,100,4
2019-10-18 10:11:12,80,60,97,312,142,4
2019-01-02 10:22:39,15,85,85,737,133,0
2019-02-01 03:49:07,71,42,97,30,262,1
2019-10-23 10:22:00,38,38,85,406,115,3
2019-08-26 11:51:22,73,87,73,327,319,9
2019-01-30 13:50:56,16,64,56,923,178,6
2019-08-22 20:45:21,98,35,30,86,78,7
2019-06-17 06:50:32,42,38,68,458,203,3
2019-11-04 08:06:42,14,69,84,570,231,3
2019-04-13 06:44:14,43,93,49,772,134,1
2019-02-23 06:53:38,78,67,45,730,301,3
2019-01-11 20:33:51,68,88,58,199,2,6
2019-04-27 02:48:14,60,46,67,690,129,7
2019-05-20 16:30:00,72,43,61,503,283,5
2019-05-24 03:24:33,25,72,80,267,202,1
2019-07-10 07:42:52,98,55,54,89,200,1
2019-05-16 10:09:53,18,44,48,328,132,6
2019-08-29 05:28:43,73,55,52,951,110,3
2019-04-02 19:54:50,26,46,20,937,143,9
2019-04-11 23:31:05,57,40,97,580,162,7
2019-12-04 02:57:47,39,73,93,410,167,9
2019-09-17 16:15:48,34,77,22,109,178,2
2019-03-08 17:46:57,78,68,90,46,104,0
2019-01-23 20:34:19,24,47,68,446,97,6
2019-04-18 16:05:10,83,69,86,634,36,6
2019-03-12 16:17:20,57,37,61,208,259,7
2019-01-26 16:56:22,5,87,86,81,153,6
2019-09-11 00:38:17,63,72,28,952,337,1
2019-06-07 13:05:40,63,91,96,288,11,0
2019-06-04 20:56:14,66,82,63,825,153,5
2019-06-16 14:54:26,99,78,64,442,130,8
2019-12-01 05:09:58,3,79,89,511,140,9
2019-05-02 03:48:06,92,50,61,813,214,7
2019-07-15 10:43:50,68,81,97,741,318,6
2019-08-08 01:38:01,36,38,10,198,196,9
2019-12-13 12:18:53,74,41,71,676,321,6
2019-07-06 01:47:11,83,65,66,366,273,6
2019-07-27 02:12:20,80,39,81,261,192,2
2019-07-06 08:46:46,9,79,88,858,25,7
2019-01-26 23:04:28,26,48,58,664,225,7
2019-10-29 02:45:02,13,56,73,591,109,7
2019-02-26 08:37:08,79,55,94,950,155,3
2019-11-04 10:06:46,31,66,98,896,280,9
2019-09-26 13:48:51,4,58,40,120,153,7
2019-06-24 17:35:16,0,58,64,813,60,0
2019-03-08 04:50:50,55,50,78,672,273,4
2019-12-21 07:51:45,11,72,75,948,332,4
2019-10-12 11:53:29,19,75,57,856,163,4
2019-01-05 08:42:02,94,59,91,159,61,6
2019-05-24 00:10:53,1,58,93,798,119,4
2019-03-22 23:32:17,28,90,25,938,65,1
2019-09-13 08:38:32,34,90,50,973,237,2
2019-06-08 04:13:38,65,59,40,627,158,1
2019-06-17 20:09:59,49,61,88,263,310,9
2019-04-22 02:27:15,15,75,81,937,299,2
2019-03-03 08:13:21,31,87,61,33,204,4
2019-12-26 13:15:46,24,91,63,770,278,9
2019-08-05 02:39:14,95,69,87,233,167,0
2019-11-12 05:57:57,76,77,47,206,179,3
2019-12-15 19:40:52,53,65,89,244,165,1
2019-02-24 18:41:56,98,96,89,277,317,0
2019-08-04 04:19:17,91,65,26,557,126,4
2019-10-06 20:14:25,30,69,88,951,136,9
2019-02-08 14:03:36,42,80,62,885,334,1
2019-03-02 05:46:35,38,80,47,424,358,3
2019-12-29 02:13:17,41,23,50,406,251,1
2019-02-26 16:32:47,67,58,82,964,32,7
2019-01-16 23:00:21,28,12,65,289,112,0
2019-11-26 16:59:51,97,91,63,448,279,5
2019-02-25 22:41:34,86,28,84,479,300,2
2019-06-26 01:22:04,42,89,98,161,261,3
2019-09-17 05:14:52,91,59,76,394,355,1
2019-06-03 05:56:19,17,34,29,22,115,9
2019-02-13 12:57:06,93,80,66,592,3,1
2019-01-11 05:21:06,54,49,87,842,6,2
2019-06-18 23:35:55,5,47,15,441,49,5
2019-08-13 04:56:59,53,39,34,364,305,8
2019-02-17 20:42:19,49,71,98,744,74,6
2019-08-07 20:04:48,10,35,57,395,340,5
2019-06-02 23:51:08,24,48,33,413,243,7
2019-07-18 23:25:41,40,86,77,320,323,4
2019-11-27 03:45:11,91,66,76,850,201,0
2019-04-22 03:38:25,89,93,71,656,158,3
2019-04-15 20:06:33,44,54,50,583,309,9
2019-04-25 16:31:10,39,57,21,589,245,7
2019-06-25 04:49:17,73,72,83,304,224,3
2019-10-16 09:22:03,94,60,60,825,44,7
2019-08-01 10:24:51,97,45,27,215,4,9
2019-11-15 16:59:04,85,34,61,787,163,8
2019-06-10 22:07:48,66,52,46,222,103,6
2019-09-15 17:07:03,35,59,56,990,277,3
2019-08-21 20:25:04,74,71,83,457,25,2
2019-11-13 07:26:54,66,93,69,83,161,5
2019-09-18 10:07:56,3,47,56,562,168,7
2019-04-08 14:52:30,65,65,95,468,145,9
2019-09-01 13:44:00,35,41,72,806,38,6
2019-07-09 11:11:51,62,87,78,927,7,2
2019-12-08 19:58:54,40,51,36,798,189,5
2019-07-04 00:03:41,94,25,86,673,218,8
2019-12-19 01:12:32,42,54,96,328,357,5
2019-09-09 13:30:47,14,42,56,858,288,7
2019-08-13 07:05:52,70,33,84,443,47,1
2019-10-24 08:55:37,15,18,30,891,268,8
2019-08-21 14:53:52,87,88,52,758,108,6
2019-01-08 03:45:29,79,30,18,498,48,6
2019-06-27 13:07:15,99,58,66,840,329,0
2019-06-30 03:17:04,15,79,94,174,275,1
2019-02-25 03:39:55,52,37,74,613,152,3
2019-12-22 01:14:36,38,19,87,248,312,9
2019-02-14 09:07:13,59,69,40,351,207,6
2019-01-10 16:24:47,54,60,95,836,275,4
2019-01-01 08:58:48,44,64,75,201,62,0
2019-11-16 17:22:39,92,87,85,875,230,3
2019-01-23 20:54:18,6,50,76,473,25,0
2019-04-25 04:12:29,4,47,43,80,284,7
2019-09-18 04:16:29,42,77,25,54,86,5
2019-05-23 05:11:22,26,77,78,861,233,4
2019-05-30 17:44:01,75,54,97,481,356,8
2019-10-19 11:06:25,80,81,91,521,30,2
2019-09-02 09:37:48,67,12,70,775,302,3
2019-02-03 05:32:02,72,52,82,965,290,7
2019-07-10 04:39:32,96,86,45,107,253,9
2019-03-21 17:08:04,90,27,95,9,49,7
2019-06-07 08:18:02,60,36,90,110,119,6
2019-07-29 21:27:10,51,40,80,270,80,6
2019-02-03 12:46:04,59,21,94,546,333,9
2019-01-29 02:15:46,52,72,92,315,201,2
2019-06-21 22:41:03,63,63,89,393,149,1
2019-07-25 20:32:53,95,70,85,227,317,8
2019-05-08 10:33:10,82,75,96,330,58,0
2019-02-19 11:47:53,1,92,68,882,275,3
2019-11-23 20:59:45,92,74,89,280,51,2
2019-07-16 08:29:48,22,69,93,199,203,5
2019-12-31 04:03:37,29,34,60,930,350,9
2019-12-28 22:57:27,91,73,33,410,141,2
2019-08-20 19:11:35,87,46,60,860,260,6
2019-12-05 04:09:29,7,73,77,237,285,2
2019-05-29 19:45:56,12,73,63,201,168,7
2019-11-10 02:17:47,46,53,38,564,233,9
2019-01-02 09:18:57,40,88,56,980,163,4
2019-06-16 03:50:54,99,66,53,182,174,4
2019-12-12 15:30:00,49,43,95,935,239,7
2019-08-05 23:19:42,82,13,80,809,95,5
2019-10-23 04:23:29,80,46,81,289,203,4
2019-08-24 22:48:24,80,37,54,151,7,2
2019-08-27 21:09:39,86,93,77,285,71,6
2019-01-02 12:27:07,14,38,48,237,180,4
2019-04-24 17:57:03,80,53,63,106,256,0
2019-07-29 08:52:12,11,93,43,832,243,7
2019-04-30 14:55:25,2,26,51,170,155,2
2019-06-03 21:05:37,70,70,48,91,24,0
2019-07-01 10:41:46,5,67,76,804,167,0
2019-04-24 08:05:08,91,45,38,588,145,1
2019-01-10 12:11:47,71,58,59,891,120,8
2019-04-07 04:05:54,36,49,88,468,20,6
2019-09-03 13:44:23,46,39,97,202,213,7
2019-03-11 22:53:41,87,68,79,177,17,4
2019-04-19 07:48:40,92,62,58,244,334,0
2019-08-16 03:47:31,22,23,67,638,15,8
2019-11-27 02:56:56,9,45,39,498,233,7
2019-09-23 12:46:35,53,65,64,267,125,4
2019-11-26 23:18:18,35,86,85,33,317,7
2019-05-22 23:12:13,15,65,98,944,309,3
2019-08-30 07:35:49,61,64,93,424,312,0
2019-10-08 20:51:31,97,86,95,794,68,9
2019-06-04 16:46:43,81,61,12,201,197,4
2019-02-23 13:16:57,83,79,60,376,61,1
2019-04-03 05:42:42,58,54,95,999,124,2
2019-11-01 14:36:46,46,71,46,849,239,5
2019-12-08 21:10:00,76,43,98,694,41,8
2019-11-01 06:12:58,49,48,97,778,32,4
2019-05-02 12:32:26,41,66,82,413,301,3
2019-07-28 22:19:07,75,87,86,748,58,9
2019-08-23 17:47:00,12,24,33,378,145,4
2019-02-04 20:25:29,98,60,74,123,248,3
2019-08-05 07:53:32,9,9,37,166,237,0
2019-11-07 02:40:46,50,71,94,811,285,5
2019-08-26 11:39:09,20,87,29,636,341,6
2019-05-03 18:17:39,28,70,38,324,293,7
2019-04-01 03:22:12,5,37,93,413,242,7
2019-07-05 14:23:22,39,74,34,266,207,9
2019-08-03 05:23:47,74,75,51,446,96,0
2019-11-20 07:30:53,96,64,78,728,3,2
2019-04-15 05:19:04,19,25,80,504,146,4
2019-01-15 19:00:45,16,67,43,696,87,3
2019-10-14 17:23:47,61,91,93,477,302,2
2019-03-27 11:07:01,22,71,87,573,114,0
2019-09-14 13:06:15,6,26,77,684,234,1
2019-07-19 00:39:28,73,35,95,334,251,3
2019-06-17 15:10:47,51,83,27,653,263,5
2019-09-03 14:40:41,46,54,84,615,136,5
2019-02-15 00:58:02,3,88,80,888,338,2
2019-01-27 01:18:17,71,75,88,711,289,8
2019-04-14 18:26:30,9,32,61,753,111,5
2019-08-07 16:13:43,36,71,92,211,190,3
2019-08-28 18:50:14,66,52,96,391,125,9
2019-08-20 19:55:39,65,52,77,801,279,7
2019-02-25 03:12:41,36,88,24,51,207,8
2019-08-22 18:47:50,60,64,52,519,202,1
2019-05-18 18:19:52,59,9,78,759,256,2
2019-01-26 23:08:53,98,90,84,98,288,3
2019-02-08 20:51:59,41,42,73,185,36,0
2019-09-04 20:37:26,88,53,90,472,224,1
2019-03-11 13:24:10,78,80,75,30,14,0
2019-12-11 06:28:42,62,70,40,751,47,7
2019-09-17 01:32:24,77,24,88,867,31,5
2019-10-27 20:00:26,82,87,93,251,355,4
2019-06-29 01:13:35,62,67,78,100,228,1
2019-12-03 06:39:31,10,85,45,981,54,7
2019-07-31 12:42:16,64,66,96,422,163,3
2019-04-05 15:14:58,17,58,53,288,77,2
2019-12-04 16:14:41,22,62,65,589,332,3
2019-01-25 22:58:04,2,79,29,404,338,1
2019-03-22 13:13:22,5,37,85,852,62,9
2019-05-25 15:00:10,74,44,19,202,56,0
2019-10-07 16:10:35,76,71,56,157,83,9
2019-01-20 02:35:30,92,70,88,679,48,9
2019-04-29 00:31:34,46,74,89,253,310,8
2019-12-07 17:09:29,76,58,77,100,170,5
2019-10-21 00:35:15,13,25,84,332,161,4
2019-09-10 08:46:13,28,17,74,899,128,1
2019-12-02 23:20:50,10,46,78,274,129,8
2019-08-02 22:45:39,79,86,88,195,163,2
2019-03-20 17:40:33,63,53,77,473,169,2
2019-01-22 20:52:07,42,81,62,495,84,3
2019-03-09 11:25:55,46,11,42,71,5,4
2019-10-12 01:52:43,97,55,64,377,241,4
2019-04-09 22:26:40,92,10,38,907,197,6
2019-01-10 13:06:35,5,79,40,377,186,4
2019-02-11 02:55:47,80,60,87,108,140,4
2019-07-16 01:00:02,13,97,72,591,70,4
2019-05-10 22:46:45,39,71,61,484,49,5
2019-03-01 00:46:02,45,84,61,818,28,6
2019-06-30 15:48:40,95,62,89,920,240,4
2019-11-22 08:44:50,67,76,56,921,42,6
2019-11-30 23:07:32,50,86,14,970,300,1
2019-07-27 17:45:24,53,56,46,706,262,4
2019-06-27 22:18:09,33,26,48,703,252,5
2019-01-14 12:30:39,91,33,49,475,178,1
2019-04-04 23:47:49,76,44,94,180,56,0
2019-12-26 01:37:20,63,80,98,106,356,2
2019-01-18 00:17:47,89,72,29,331,285,2
2019-12-10 13:44:57,72,57,55,21,9,5
2019-03-18 19:43:26,28,46,46,477,131,5
2019-04-12 09:44:39,6,91,32,556,268,7
2019-02-23 16:52:00,54,68,87,897,103,7
2019-06-06 02:45:33,98,89,75,351,172,4
2019-04-12 21:54:05,96,63,89,422,251,4
2019-08-08 20:43:46,2,86,80,602,348,0
2019-06-11 01:37:34,52,53,64,250,354,5
2019-07-30 14:21:53,47,52,74,835,33,4
2019-04-16 05:31:15,26,66,34,981,191,3
2019-08-02 01:55:22,11,74,40,254,196,5
2019-04-03 19:14:00,18,35,34,294,211,8
2019-07-31 00:36:12,73,83,55,635,41,2
2019-07-04 05:14:48,55,42,38,717,136,8
2019-12-23 08:57:32,59,43,90,287,91,8
2019-10-19 18:47:25,48,80,82,286,250,9
2019-03-17 05:33:32,14,88,81,405,83,2
2019-09-03 15:56:49,49,62,29,386,85,1
2019-12-30 07:50:21,8,56,83,208,123,3
2019-05-19 03:54:39,89,56,20,913,36,2
2019-09-18 12:49:35,10,39,76,377,59,4
2019-02-08 15:35:19,78,65,95,547,42,0
2019-06-10 08:47:26,94,39,24,472,310,6
2019-11-21 17:54:35,79,65,17,904,91,1
2019-03-13 05:22:04,29,78,68,24,299,6
2019-05-21 14:49:38,63,58,65,802,120,7
2019-04-09 20:22:13,69,90,19,845,281,4
2019-08-28 14:35:31,89,41,67,345,0,0
2019-04-14 16:28:28,87,87,82,26,89,8
2019-06-09 06:21:30,44,61,36,707,357,3
2019-02-11 15:34:06,7,53,61,353,271,5
2019-06-17 00:21:20,35,66,87,950,309,3
2019-05-28 13:58:43,19,53,81,146,309,2
2019-12-19 20:04:47,5,67,66,585,300,0
2019-02-04 16:39:36,37,78,62,783,103,9
2019-05-07 10:05:30,69,47,46,374,100,7
2019-02-07 11:21:04,69,58,70,933,72,6
2019-12-01 21:54:12,17,26,86,175,311,3
2019-01-08 22:34:00,66,68,38,349,83,0
2019-11-06 05:17:28,25,87,64,794,32,7
2019-03-06 07:41:33,22,71,69,367,165,3
2019-09-19 11:59:35,79,75,64,907,189,1
2019-09-16 04:28:27,94,65,38,73,338,2
2019-09-25 19:28:24,12,3,59,578,307,9
2019-05-09 21:02:23,90,49,61,142,54,5
2019-04-12 10:41:11,80,33,96,766,152,1
2019-02-13 16:37:47,1,45,95,841,150,6
